Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,216.600000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,380.600000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,479.900000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,729.500000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,782.900000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,820.900000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,777.300000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,862.900000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,1102.300000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,1182.600000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,2311.300000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,3174.600000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,3996.800000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,4956.900000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,5880.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,11200.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,13200.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,16160.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,24310.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,41790.000000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,1169.700000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,977.500000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,915.900000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1225.100000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,911.700000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,982.100000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,1332.200000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,1292.500000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,1207.200000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,1074.100000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,743.300000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,685.900000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,625.300000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1106.000000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,1478.600000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1861.600000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,2308.800000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,2738.700000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,4337.600000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,3077.400000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,3767.500000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,4019.500000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),544,'01354,Strawberries,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,5011.100000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,7105.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,6200.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,6520.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,8550.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,17730.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,7.100000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,6200.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,6520.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,8550.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,17730.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,125.100000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1445.500000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,1520.100000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,1413.700000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),423,'01241.01,String beans,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,2126.000000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,8720.000000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,18480.000000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,15840.000000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,43300.000000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,85910.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,91800.000000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,167870.000000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,155940.000000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,151330.000000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,185930.000000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,196110.000000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,285620.000000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,378200.000000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,686550.000000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,886640.000000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,1246053.000000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,1593.100000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,1890.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,3230.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,5010.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,4220.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,5940.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,14200.000000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,8.700000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,18.500000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,15.800000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,43.300000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,85.900000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,91.800000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,167.900000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,155.900000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,151.300000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,185.900000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,196.100000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,285.600000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,378.200000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,686.500000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,886.600000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,1246.100000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,1593.100000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,1890.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,3230.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,5010.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,4220.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,5940.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,14200.000000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,127.500000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,203.500000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,107.800000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,244.900000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,205.800000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,187.900000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,306.600000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,257.500000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,222.500000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,256.900000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,168.900000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,177.700000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,200.000000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,328.500000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,413.000000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,580.400000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,742.000000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,880.300000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,1250.900000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,1168.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,983.800000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,982.100000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),157,'01801,Sugar beet,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1702.700000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,1040.000000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,1400.000000,X
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,1240.000000,X
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,1920.000000,X
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,3780.000000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,6320.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,145790.000000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,246990.000000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,151890.000000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,151600.000000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,164510.000000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,199200.000000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,280340.000000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,384850.000000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,669860.000000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,738290.000000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,764213.000000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,795.000000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,990.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),156,'01802,Sugar cane,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,1540.000000,A
